App Version Code,Reviewer Language,Device,Review Date,Star Rating,Review Title,Review Text
744.0,ru,OnePlus9R,2024-03-01,1,,"Требование - уволить некомпетентных сотрудников и руководителей, которые подготовили и одобрили систему региональных баннеров в том виде, в котором её хотят выпустить. Можно было сделать 3 двойных баннер за обнову, скорив ротацию 4* оружек и персонажей, можно было сделать новый тип молитв, даваемых за тот же СПС и прочие активности, можно было привязать это к стандартным крткам и давать их за патч штук хотя бы по 50 за участие в активностях. То, что показали на стриме - это полный провал и не"
744.0,en,m62,2024-03-01,1,,I almost gave up playing this game
744.0,ru,pipa,2024-03-01,5,,"Здравствуйте, игра очень хорошая, но игра игра не поддерживает некоторые устройства, также хочу сообщить о найденном глитче связанный с персонажем Нахида (этот глитч только в совместном режиме) надо чтобы 1 игрок встал на печку в регионе Мондшат возле ресторана ""Хороший охотник"", потом 2 игрок берет Нахиду, встаёт возле печки и нажимает на элементальный навык, после этого 1 игрок получает сильный урон по статусу Пиро, пожалуйста, почините этот глитч. А если не учесть этого то игра очень хорошая"
744.0,en,OP5958L1,2024-03-01,5,,
744.0,ru,a71,2024-03-01,5,,Очень хорошая игра играю 24/7
744.0,en,a33x,2024-03-01,4,,Game nya bagus cuman.... KIKIR BA****T
744.0,en,gta4xlvewifi,2024-03-01,5,,Very nice and adventurous game
744.0,ru,TECNO-CH6i,2024-03-01,5,,
744.0,ru,eos,2024-03-01,1,,
744.0,ru,eos,2024-03-01,5,,
744.0,en,emerald,2024-03-01,5,,
744.0,ru,TECNO-KG5n,2024-03-01,1,,Мнение поменялось
744.0,en,a50s,2024-03-01,5,,
744.0,pt,spes,2024-03-01,1,,Hoyo pirou de vez kakakakakak
744.0,en,crownqltesq,2024-03-01,1,,
744.0,ru,vayu,2024-03-01,1,,"Играю с релиза и есть много чего сказать но придеться ужаться. Эндгейма нет 3 года и не видеться, душная зачистка огромной карты и квестов за гроши гемов( за всё при всё даже 150 круток нет по подсчетам), ужасные ивенты для малолеток, в целом слабый сюжет, оптимизация на мобыли, ну и в целом отсутсвие мотивации как то качаться кроме бездны которая сделана ужасно и это просто скучный бой с таймером. Наглядное пособие по тому как не надо делать игру, а как сделать комерческий продукт."
744.0,en,TECNO-LH8n,2024-03-01,5,,Wow very beautiful I like genshin Impact
744.0,ru,TECNO-CG7n,2024-03-01,3,,
744.0,en,a71,2024-03-01,1,,
744.0,en,vayu,2024-03-01,2,,"Not fun anymore not gonna spend welkin since there is no Eula and Amber skin, If theres new skin for Amber I gonna spend on welkin, for now im going to f2p and just farm trash atifacts."
744.0,ru,stone,2024-03-01,5,,
744.0,en,RE58A0L1,2024-03-01,5,,
744.0,ru,spes,2024-03-01,3,,"hello hoovers the game is good but there are some disadvantages:1. The game weighs too much, 2. there are few rewards and there are a lot of characters, so it’s convenient to accumulate, the game also needs to be made suitable for mobile devices."
744.0,ru,a24,2024-03-01,4,,
744.0,ru,TECNO-LH7n,2024-03-01,5,,Вот сколько я играю и до сих пор мне очень нравится . Да конечно она весит 20 гигов но это того стоит !
744.0,en,tapas,2024-03-01,5,,
744.0,pt,a14,2024-03-01,1,,"Impossível ser f2p nesse jogo, reconpensas horríveis, sem falar da baixa quantidade de resina"
744.0,pt,a22,2024-03-01,5,,
744.0,ru,TECNO-KH7n,2024-03-01,5,,Топ игра графика бойцы и сюжет бомба
744.0,en,RMX2170L1,2024-03-01,1,,"Plus on avance dans le jeu plus vous faites n'importe quoi, que ça soit pour les bannières, les primogemmes, la résine et j'en passe Ne vous étonnez de perdre des joueurs en restant radin et en nous mettant des battons dans les roues alors que le but c'est d'avoir la satisfaction de jouer, et pas pour payer pour avoir un semblant de plaisir du jeu"
744.0,ru,sweet,2024-03-01,1,,"Очень огорчена новыми баннерами, ибо молитвы брать неоткуда, особенно если ты почти 60 ранг. А без молитв тебе просто нечего делать здесь, ведь игра направленна именно на систему гачи, которая теперь ну прям совсем не доброжелательна к игрокам. Возможно я пишу что-то не объективно, но это правда уже достало всех прокачанный игроков. Дайте больше гемов, пожалуйста"
744.0,ru,RMX1993L1,2024-03-01,1,,
744.0,en,chopin,2024-03-01,1,,Not F2P Friendly Anymore on Next Update
744.0,ru,OP4F11L1,2024-03-01,3,,"Конечно, не играл но поставил 3 ⭐ потому что слышал хорошие отзывы от многих ютуберов и друзей можете пожалуйста сделать получение пароля через номер потому что на мой емайл ничего не приходит"
744.0,en,pipa,2024-03-01,5,,
744.0,en,a12s,2024-03-01,5,,great
744.0,ru,yunluo,2024-03-01,5,,
744.0,pt,a33x,2024-03-01,5,,O jogo é ótimo recomendo muito e não liguei pra aquelas pessoas chatas que disse não instala é rum rum é a cara deles eu em .O jogo é ótimo recomendo super bjs❤️
744.0,ru,TECNO-CK7n,2024-03-01,5,,
744.0,en,a31,2024-03-01,3,,Dont you dare to put the dehya weapon and tignhari weapon back
744.0,en,a31,2024-03-01,3,,"420+ days without heizou, where is he? (free him from your basement please, he's starving)"
744.0,en,V2222,2024-03-01,5,,
744.0,pt,borag,2024-03-01,5,,
744.0,ru,TECNO-CI8n,2024-03-01,1,,
744.0,ru,fleur,2024-03-01,1,,
744.0,en,lisa,2024-03-01,1,,Bello ma il pity troppo alto si fa molto fatica a farmare tutte quelle Wish.per il resto non ho nulla da giudicare.
744.0,en,dm1q,2024-03-01,5,,Fun
744.0,ru,sweet,2024-03-01,1,,凸( •̀_•́ )凸
744.0,ru,selene,2024-03-01,1,,
744.0,pt,borag,2024-03-01,1,,Lixo
744.0,ru,Infinix-X678B,2024-03-01,5,,
744.0,en,citrus,2024-03-01,5,,"Update new patch is always huge....i don't care with that but my connection is the problem. Edit: now my device is good, so the game is also becoming amazing 🤩"
744.0,ru,topaz,2024-03-01,5,,
744.0,en,OnePlus7TProNR,2024-03-01,1,,
744.0,ru,joyeuse,2024-03-01,5,,Алоооо я забыл пароль я нажал забыл пароль а код не приходит
744.0,en,e3q,2024-03-01,5,,
744.0,ru,TECNO-LH7n,2024-03-01,5,,Игра идеальна
744.0,ru,RE5C7CL1,2024-03-01,5,,
744.0,ru,RE58BC,2024-03-01,5,,
744.0,ru,a51,2024-03-01,5,,крутая игра
744.0,en,OP5953L1,2024-03-01,5,,Awesome
744.0,ru,a54x,2024-03-01,4,,
744.0,pt,lancelot,2024-03-01,5,,Melhor jogo do mundo
744.0,ru,RE8DDCL1,2024-03-01,1,,
744.0,pt,m52xq,2024-03-01,1,,"Jogo bom, só que mal otimizado, e os jogadores n são bem recompensados e nem tem o reconhecimento que merece"
744.0,pt,redwood,2024-03-01,2,,
744.0,en,redfin,2024-03-01,4,,The Raiden training is substantially harder than the rest of the game. Can't get past and can't advance story line. Been stuck on it for months. Going to have to uninstall soon bc I've run out of stuff to do
744.0,en,r0s,2024-03-01,5,,
744.0,ru,marble,2024-03-01,4,,
744.0,pt,bangkk,2024-03-01,1,,
744.0,ru,nabu,2024-03-01,5,,
744.0,pt,a34x,2024-03-01,1,,
744.0,en,chopin,2024-03-01,5,,I love it!! Yess yess yess!!!!
744.0,ru,RED8AF,2024-03-01,5,,Мне нравится даже если плохая графика не лагает да и хорошо
744.0,en,V2225,2024-03-01,5,,
744.0,en,TECNO-KI7,2024-03-01,5,,
744.0,en,m33x,2024-03-01,5,,op
744.0,ru,HNTFY-Q,2024-03-01,5,,Геншин это прекрасная игра за 2 года очень затянула! Но есть не дачёты: 1 розрабы больше любят Хср чем Геншин это пугает(((2 Слишком много не нужных диалогов а сюжет Нилу очень Душный... 3 очень много занимает памяти мне норм а другим не знаю А ТАК СУПЕР ИГРА СОВЕТУЮ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! <3
744.0,ru,RE58C2,2024-03-01,5,,
744.0,en,gnevan,2024-03-01,5,,
744.0,en,nabu,2024-03-01,4,,
744.0,ru,heat,2024-03-01,1,,Полнейший ноль в плане оптимизации. Бедная инди компания не может позволить себе создать нормальную оптимизацию. Грузит по 10 минут. Полнейшая куета
744.0,ru,devon,2024-03-01,5,,Игра просто класс 🤩 🤩🤩 я не могу оторваться от етой игры
744.0,ru,p3s,2024-03-01,2,,"классная игра,вопросов нет"
744.0,ru,RED8AF,2024-03-01,5,,Нормально
744.0,ru,aether,2024-03-01,5,,Прикольная игра
744.0,en,TECNO-LH8n,2024-03-01,5,,
744.0,ru,scorpio,2024-03-01,1,,Ужасная игра минусов 90005 Ая вам расскажу толь 5 минусов первый нельзя создать своего героя как из игры Neverldan Второй минус когда прошло 4 лет я решила зайти в эту игру и меня выкидывает что это такое? Третий минус почему нету эмоций? Четвертый минус сюжет скучный и последний минус нету оружия которое можно выбрать
744.0,ru,redwood,2024-03-01,3,,"ну что сказать. задание ""неожиданные силы"" постоянно обновляется и я не очень понимаю как вообще это пройти. смотрел уже много раз как другие проходили(в как в интернете, так и у друзей), всё делаю аналогично. но ничего не получается и задание обновляется вновь.. надеюсь вскоре сможете исправить ошибку.💔"
744.0,en,dm1q,2024-03-01,1,,
744.0,pt,berlin,2024-03-01,1,,"Odeio a Hoyoverse, odeio esse jogo e só jogo pelo sonho de ver Khaenri'an e meu Kaeya t5, tirando o Kaeya, o resto do jogo inteiro é horrível (sou ar 58)"
744.0,en,begonia,2024-03-01,5,,it's great
744.0,ru,p3s,2024-03-01,1,,"Менеджмент игры за три года скатился к простому байту денег с баннеров, лепят новых унылых персов, новые виды скам баннеров с курсом направления и очками судьбы. По факту есть ощущение что проект умирает. И с него стараются по максимуму выдоить. Жаль"
744.0,en,dm1q,2024-03-01,5,,This game is awesome
744.0,ru,OP5943L1,2024-03-01,5,,под пиво пойдет
744.0,ru,aether,2024-03-01,5,,Вообще топ
744.0,en,r11q,2024-03-01,5,,
744.0,ru,eos,2024-03-01,5,,
744.0,en,I2207,2024-03-01,5,,
744.0,pt,redwood,2024-03-01,5,,
744.0,ru,redwood,2024-03-01,1,,
744.0,en,a14,2024-03-01,5,,
744.0,en,Infinix-X670,2024-03-01,5,,
744.0,en,a71,2024-03-01,5,,
744.0,ru,TECNO-CK7n,2024-03-01,5,,
744.0,pt,java,2024-03-01,1,,"o jogo pode até ser razoável,mas não dá apoio nenhum aos jogadores. sem recompensas ,que deveriam ser o mínimo,nem o mínimo dão"
744.0,en,a12,2024-03-01,5,,
744.0,ru,umi,2024-03-01,5,,
744.0,en,cancunf,2024-03-01,5,,The bestest game I have ever played!! It has very big world! And the game graphics are so amazing! We had loved to play this games! Thanks Hoyoverse for making this incredible game!
744.0,en,dm1q,2024-03-01,4,,
